"*Standardized to OTU and fixed count, see Metadata for details",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SampleID,Station (NAMC),Station (Customer),Waterbody,County,State,Latitude,Longitude,Collection Date,Habitat Sampled ,Collection Method,Field Notes,Lab Notes,Area sampled (m^2),Field Split,Lab Split,Split Count,Fixed Count,Big Rare Count,Richness*,Abundance,Shannon's Diversity*,Simpson's Diversity*,Evenness*,# of EPT Taxa*,EPT Taxa Abundance,Dominant Family,Abundance of Dominant Family,Dominant Taxa,Abundance of Dominant Taxa,Hilsenhoff Biotic Index*,# of Intolerant Taxa*,Intolerant Taxa abundance,# of Tolerant Taxa*,Tolerant Taxa abundance,USFS Community Tolerance Quotient (d)*,# of shredder taxa*,Shredder Abundance,# of scraper taxa*,Scraper abundance,# of collector-filterer taxa*,Collector-filterer abundance,# of collector-gatherer taxa*,Collector-gatherer abundance,# of predator taxa*,Predator abundance,# of clinger taxa*,Long-lived Taxa*,# of Ephemeroptera taxa*,Ephemeroptera abundance,# of Plecoptera taxa*,Plecoptera abundance,# of Trichoptera taxa*,Trichoptera abundance,# of Coleoptera taxa*,Coleoptera abundance,# of Elmidae Taxa*,Elmidae abundance,# of Megaloptera taxa*,Megaloptera abundance,# of Diptera taxa*,Diptera abundance,# of Chironomidae taxa*,Chironomidae abundance,# of Crustacea taxa*,Crustacea abundance,# of Oligochaete taxa*,Oligochaete abundance,# of Mollusca taxa*,Mollusca abundance,# of Insect taxa*,Insect abundance,# of Non-insect taxa*,Non-insect abundance
171339,2011CACFD1004,CACFD1004,Crawford Creek,Siskiyou,CA,41.195986,-123.232961,5/31/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,311,252,0,33,420,2.382632266,0.798425346,0.681432036,16,188,Chironomidae,169,Orthocladiinae,145,4.067460317,11,134,1,7,66,4,20,5,23,1,4,7,218,10,112,14,8,5,47,6,122,5,19,5,12,2,3,1,4,9,188,3,169,0,0,0,4,0,0,31,392,2,28
171340,CACFD-1005,CACFD1005,Crawford Creek,Siskiyou,CA,41.2088,-123.2154,6/3/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,461,300,0,36,623,2.760814193,0.896544036,0.770419869,18,326,Baetidae,161,Baetis,158,3.64,13,119,1,5,73,2,11,7,143,2,31,8,259,12,82,20,10,10,270,3,30,5,26,5,162,4,50,1,7,8,76,3,50,0,0,0,0,0,0,35,597,1,26
171341,CACFD-1007,CACFD1007,Crawford Creek,Siskiyou,CA,41.1929,-123.1887,5/30/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,755,300,0,18,1020,1.558124297,0.67638796,0.539074011,11,642,Baetidae,489,Baetis,489,4.413333333,8,135,0,0,70,0,3,4,64,2,255,4,600,5,42,8,3,4,519,3,103,4,20,1,19,0,0,0,0,4,350,2,96,0,0,0,0,0,0,17,1012,1,8
171342,CACFD-1014,CACFD1014,Crawford Creek,Siskiyou,CA,41.1858,-123.1769,6/1/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,235,225,0,30,318,2.296842125,0.773095238,0.675303979,18,243,Baetidae,146,Baetis,139,2.973333333,15,85,1,1,54,4,22,6,53,0,1,6,164,8,28,12,6,7,172,6,51,5,20,2,41,1,23,1,1,5,22,2,12,0,0,0,0,0,0,28,311,1,7
171343,2011CACFD1015,CACFD1015,Crawford Creek,Siskiyou,CA,41.226749,-123.186118,6/2/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,151,120,0,22,204,2.341372008,0.845238095,0.757470026,10,91,Simuliidae,55,Prosimulium,45,4.283333333,7,62,0,0,70,1,3,2,15,2,59,6,64,8,46,9,3,5,42,3,28,2,20,1,7,0,0,0,0,9,104,3,36,0,0,0,1,0,0,20,201,1,1
171344,2011CACFD1039,CACFD1039,Crawford Creek,Siskiyou,CA,41.232233,-123.1859,6/4/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,62.5,770,300,15,33,1685,2.63686496,0.875540691,0.754142502,20,1090,Baetidae,506,Baetis,450,3.2,13,532,0,0,60,4,51,4,292,1,4,8,849,8,253,17,10,9,787,6,198,5,106,5,227,4,50,0,7,6,283,2,249,0,0,0,4,0,0,32,1631,1,54
171345,CAEEL-1001,CAEEL1001,North Fork Eel River,Trinity,CA,40.1788,-123.37557,6/2/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,314,300,0,32,424,2.537837946,0.860156076,0.732265244,17,151,Stratiomyidae,128,Caloparyphus,128,2.46,10,53,0,0,71,2,18,6,62,1,1,8,253,9,38,16,8,7,92,3,19,7,41,4,80,3,45,0,0,9,184,2,39,0,0,0,0,0,0,31,418,1,7
171346,CAEEL-1004,CAEEL1004,North Fork Eel River,Trinity,CA,40.24341,-123.44386,6/1/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,50,44,0,23,68,2.946721972,0.956659619,0.939795059,11,42,Nemouridae,9,Visoka cataractae,9,2.409090909,9,35,0,0,50,5,20,4,11,1,1,5,18,3,11,12,6,4,15,5,23,2,4,4,9,3,7,1,1,6,14,2,5,0,0,0,0,0,0,22,66,1,1
171347,CAEEL1005,CAEEL1005,Headwaters North Fork Eel River,Trinity,CA,40.25956599,-123.4352405,5/31/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,92,70,0,24,124,2.833201367,0.932091097,0.89148942,11,68,Baetidae,20,Baetis,19,3.228571429,7,32,1,1,66,1,20,5,19,1,3,4,41,7,22,13,8,6,39,3,16,2,12,5,24,4,15,1,1,6,26,1,7,0,0,0,0,0,0,23,119,1,5
171348,CAEEL-1018,CAEEL1018,North Fork Eel River,Trinity,CA,40.2433,-123.44861,5/30/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,48,41,0,25,65,3.108768396,0.974390244,0.965793204,16,47,Leptophlebiidae,8,Leptophlebiidae,8,1.902439024,10,32,0,0,54,4,8,5,15,0,0,5,23,5,11,10,4,6,27,5,12,5,8,2,4,1,3,1,1,4,5,3,4,0,0,0,3,0,0,23,58,2,7
171349,CAHAY-1002,CAHAY1002,Paynes Lake Creek,Siskiyou,CA,41.3447,-122.9568,7/15/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,1038,300,0,20,1403,2.050892533,0.813534002,0.684604746,13,1162,Peltoperlidae,458,Yoraperla,451,2.083333333,8,393,0,0,55,4,534,2,61,1,9,5,704,2,49,8,4,6,596,5,481,2,85,1,39,1,9,0,0,4,181,2,169,0,0,0,0,0,0,18,1382,1,18
171350,CAHAY-1005,CAHAY1005,Haynes Lake Creek,Siskiyou,CA,41.3134,-122.9407,7/15/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,901,300,0,31,1218,2.363252689,0.837525084,0.688194961,22,765,Chironomidae,359,Orthocladiinae,326,2.99,14,527,0,0,56,4,230,2,46,1,4,7,580,11,262,11,2,7,278,8,435,7,51,1,49,1,18,0,0,6,377,3,359,0,0,0,1,0,0,29,1191,2,27
171351,CAHAY-1020,CAHAY1020,Haynes Lake Creek,Siskiyou,CA,41.3382,-122.9323,7/11/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,272,252,0,24,368,2.338648087,0.85126162,0.735874284,13,101,Chironomidae,215,Orthocladiinae,95,4.76984127,8,72,0,0,72,3,30,3,9,2,26,5,205,8,92,7,2,4,42,5,43,4,16,2,14,1,1,0,0,6,239,3,215,0,0,0,4,1,8,21,354,3,14
171352,CAHAY-1029,CAHAY1029,Haynes Lake Creek,Siskiyou,CA,41.3394,-122.9294,7/13/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,25,622,300,6,27,3370,2.245873504,0.84729097,0.681427387,21,2504,Ephemerellidae,830,Yoraperla,709,2.416666667,16,1112,1,11,47,5,850,5,119,1,239,6,1912,4,142,14,4,8,1534,8,818,5,153,1,76,1,49,0,5,4,742,2,486,0,0,0,0,0,0,26,3327,1,43
171353,2011CASLR1003,CASLR1003,Sailor Bar Creek,Trinity,CA,40.675799,-123.209841,6/3/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,133,126,0,22,180,2.348584379,0.847492063,0.75980334,15,134,Baetidae,59,Baetis,55,3.603174603,10,43,1,1,53,3,14,3,24,2,5,7,114,4,11,8,2,5,96,6,30,4,8,0,0,0,0,1,1,6,45,2,34,0,0,0,0,0,0,22,180,0,0
171354,2011CASLR1015,CASLR1015,Sailor Bar Creek,Trinity,CA,40.694954,-123.195572,5/30/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,65,63,0,23,88,2.381040168,0.810547875,0.759382733,17,42,Elmidae,38,Heterlimnius,36,2.793650794,12,24,0,0,56,1,3,3,9,1,1,5,15,6,15,12,5,8,22,6,14,3,7,2,38,2,38,1,1,1,3,1,1,0,0,0,1,0,0,21,84,2,4
171355,2011CASLR1020,CASLR1020,Sailor Bar Creek,Trinity,CA,40.701408,-123.206297,5/31/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,133,127,0,20,180,2.371404818,0.860267467,0.791594375,12,68,Elmidae,54,Heterlimnius,53,3.417322835,5,20,0,0,68,4,31,5,50,2,11,4,23,1,8,7,5,5,31,4,30,3,7,3,81,1,54,0,0,3,23,2,14,0,0,0,0,1,1,18,172,2,8
171356,2011CASLR1021,CASLR1021,Sailor Bar Creek,Trinity,CA,40.667559,-123.208013,6/1/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,453,300,0,37,612,3.077520695,0.93580825,0.852282098,24,415,Elmidae,96,Heterlimnius,91,2.73,15,280,0,0,48,7,82,6,62,2,7,6,186,8,112,17,7,9,162,8,176,7,77,5,101,3,76,0,0,6,84,3,77,0,0,0,1,0,0,35,600,2,12
171357,2011CASLR1025,CASLR1025,Sailor Bar Creek,Trinity,CA,40.702187,-123.15665,6/2/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,146,137,0,31,197,2.919779355,0.936024045,0.850259241,23,143,Peltoperlidae,36,Orthocladiinae,23,2.343065693,14,72,0,0,46,4,59,6,22,1,1,4,38,11,36,13,6,6,32,11,97,6,14,2,20,1,18,0,0,6,34,2,26,0,0,0,0,0,0,31,197,0,0
171358,CATEN-1002,CATEN1002,Tenmile Creek,Siskiyou,CA,41.7507,-123.5501,7/13/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,202,194,0,17,273,1.456284763,0.654879547,0.514004625,9,123,Simuliidae,138,Simulium,132,4.871134021,6,24,1,1,59,1,3,6,15,1,139,6,104,1,11,11,2,6,108,0,7,3,8,2,3,1,1,0,0,5,146,2,4,0,0,0,0,0,0,16,272,1,1
171359,CATEN-1017,CATEN1017,Tenmile Creek,Siskiyou,CA,41.7436,-123.5494,7/12/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,245,226,0,25,331,2.51722546,0.864149459,0.782020058,17,228,Baetidae,99,Baetis,96,3.513274336,11,93,0,0,60,3,26,5,39,2,51,7,159,3,28,14,4,8,150,4,39,5,39,3,16,2,15,0,0,4,80,3,35,0,0,0,0,0,0,24,324,1,7
171360,CATEN-1043,CATEN1043,Tenmile Creek,Siskiyou,CA,41.7545,-123.549,7/13/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,474,300,0,35,641,2.496304865,0.855785953,0.702126718,22,378,Simuliidae,170,Simulium,170,3.61,16,143,1,1,61,3,54,8,64,3,184,8,230,7,76,24,7,9,250,4,77,9,51,6,36,4,20,0,0,5,192,3,19,0,0,0,1,0,0,33,607,2,34
171361,CATEN-1077,CATEN1077,Tenmile Creek,Siskiyou,CA,41.7413,-123.5496,7/11/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,428,300,0,33,578,2.587667525,0.869074693,0.740072052,21,280,Chironomidae,172,Orthocladiinae,157,3.75,17,181,0,0,61,2,9,7,26,2,39,6,268,8,139,19,7,8,111,7,112,6,57,5,58,4,42,0,0,5,199,2,172,0,0,0,0,0,0,32,541,1,38
171362,2011CAVSA1005,CAVSA1005,Vesa Creek,Siskiyou,CA,41.903545,-122.763615,6/2/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,25,550,300,8,26,2984,2.55061313,0.886666667,0.782853762,15,1197,Chironomidae,1097,Chironominae,589,4.17,9,731,0,0,65,5,124,6,174,2,184,4,1342,5,324,13,4,4,403,5,603,6,192,4,454,3,265,0,5,6,1235,3,1097,0,0,0,0,0,16,25,2892,1,92
171363,2011CAVSA1010,CAVSA1010,Vesa Creek,Siskiyou,CA,41.899712,-122.749612,5/30/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,37.5,831,300,8,32,3005,2.528344096,0.881627648,0.729525898,15,1556,Chironomidae,998,Malenka,674,3.716666667,9,1120,0,0,66,4,123,7,289,0,14,5,1345,10,415,12,7,6,527,5,918,4,111,5,267,2,43,0,4,7,1063,3,998,0,0,0,29,1,25,28,2894,3,105
171364,2011CAVSA1027,CAVSA1027,Vesa Creek,Siskiyou,CA,41.896623,-122.748791,5/30/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,630,300,0,20,851,2.065754355,0.805975474,0.689565744,14,580,Baetidae,277,Baetis,259,3.756666667,11,281,0,0,63,1,11,5,78,1,24,6,523,4,66,6,1,8,382,3,174,3,23,0,4,0,0,0,0,5,264,3,232,0,0,0,1,0,0,19,849,1,3
171365,2011CAVSA1036,CAVSA1036,Vesa Creek,Siskiyou,CA,41.902661,-122.756621,5/31/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,28.13,777,300,8,34,3743,2.121370183,0.74541806,0.601574958,18,1125,Chironomidae,2143,Chironominae,1566,4.563333333,11,650,1,5,67,5,88,9,397,3,54,5,2503,7,212,15,5,7,467,5,482,6,176,4,245,3,62,0,0,6,2210,3,2143,0,0,0,24,2,67,29,3585,4,154
171366,2011CAVSA1041,CAVSA1041,Vesa Creek,Siskiyou,CA,41.911765,-122.757379,6/2/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,436,300,0,41,589,2.956685905,0.926733556,0.796183796,26,357,Chironomidae,109,Baetis,74,3.033333333,15,239,0,0,62,5,53,6,77,3,8,8,218,11,88,17,7,10,181,7,145,9,31,4,70,1,51,1,3,6,123,3,109,0,0,0,11,0,0,37,553,2,34
171367,2011CAVSA1046,CAVSA1046,Vesa Creek,Siskiyou,CA,41.896786,-122.732961,6/1/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,62.5,612,300,1,27,1325,2.054039333,0.766956522,0.623222391,12,367,Chironomidae,839,Orthocladiinae,478,4.866666667,10,241,0,0,74,3,13,2,110,1,39,7,893,11,248,5,1,5,242,3,71,4,54,1,15,0,0,0,0,12,928,3,839,0,0,0,11,0,0,25,1309,2,15
171368,2011CAVSA1027,CAVSA9027,Vesa Creek,Siskiyou,CA,41.896623,-122.748791,6/4/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,50,727,300,2,25,1968,2.178429854,0.838573021,0.676767285,17,1243,Chironomidae,654,Chironominae,435,3.713333333,12,801,1,3,59,4,178,6,203,0,8,6,1027,5,149,11,4,6,569,6,438,5,236,2,27,2,5,0,3,6,686,3,654,0,0,0,3,0,0,25,1959,0,5
171369,ORABT-1001,ORABT1001,ORABT-1001,Jackson,OR,42.90161,-122.556,6/17/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,87.5,718,300,7,40,1118,3.055122286,0.935117057,0.828197919,30,693,Chironomidae,201,Zaitzevia,143,2.753333333,20,455,0,0,51,6,107,6,57,2,15,6,366,14,264,22,7,9,214,11,292,10,187,3,155,3,76,0,2,6,219,3,201,0,0,0,0,0,3,39,1069,1,49
171370,ORABT-1002,ORABT1002,ORABT-1002,Jackson,OR,42.89566,-122.4975,6/18/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,75,658,300,4,34,1191,2.624062107,0.869765886,0.744127575,22,829,Ephemerellidae,450,Drunella doddsii,371,2.746666667,15,610,0,0,57,5,38,6,429,2,45,7,482,8,134,18,4,8,644,4,70,10,115,3,27,3,9,0,0,7,276,3,232,0,0,0,7,0,0,32,1132,2,59
171371,ORABT-1003,ORABT1003,ORABT-1003,Jackson,OR,42.9258,-122.5361,6/14/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,40.63,700,300,7,32,2338,2.873959433,0.927402453,0.829249404,25,1739,Chironomidae,382,Yoraperla,273,2.67,13,835,0,0,51,5,419,5,228,3,91,6,1026,6,242,16,6,9,848,9,758,7,134,2,23,1,7,0,3,3,439,2,382,0,0,0,10,0,0,30,2205,2,133
171372,ORABT-1004,ORABT1004,ORABT-1004,Jackson,OR,42.90437,-122.5204,6/13/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,31.25,655,300,48,40,2897,2.929809208,0.912976589,0.794227419,22,1253,Chironomidae,711,Orthocladiinae,525,3.666666667,16,785,0,0,65,5,141,5,287,2,183,7,1154,11,428,17,8,8,678,7,301,7,274,4,551,3,281,1,4,9,894,3,711,0,0,0,43,0,0,37,2707,2,186
171373,ORABT-1007,ORABT1007,ORABT-1007,Jackson,OR,42.9086,-122.491,6/15/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,316,256,0,37,427,2.917826542,0.924448529,0.808056736,23,368,Ephemerellidae,120,Baetis,47,2.0234375,16,239,0,0,48,6,109,6,86,1,1,8,169,9,46,19,8,10,216,7,58,6,93,6,9,4,5,0,0,6,38,2,32,0,0,0,1,0,0,35,415,2,12
171374,ORABT-1008,ORABT1008,ORABT-1008,Jackson,OR,42.88609,-122.5124,6/16/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,43.75,598,300,2,35,1850,2.85728144,0.919464883,0.803657305,22,906,Chironomidae,544,Orthocladiinae,321,3.543333333,14,497,0,0,61,5,102,7,245,2,71,9,973,7,248,19,5,11,664,4,43,7,199,4,71,2,25,0,0,8,749,3,544,0,0,0,0,0,0,34,1726,1,124
171375,ORABT-1003,ORABT9003,ORABT-1003,Jackson,OR,42.9258,-122.5361,6/18/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,286,277,0,38,386,2.849203247,0.922905876,0.783267563,29,295,Peltoperlidae,58,Yoraperla,55,1.974729242,17,147,0,0,53,5,73,7,47,2,4,7,141,9,39,18,8,10,114,11,162,8,19,3,7,1,1,0,0,4,57,2,54,0,0,0,12,0,0,36,358,2,28
171376,ORABT-1004,ORABT9004,ORABT-1004,Jackson,OR,42.90437,-122.5204,6/18/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,75,659,300,11,36,1202,2.846942146,0.911259755,0.794454332,24,659,Simuliidae,231,Simulium,231,3.603333333,14,357,0,0,62,3,67,6,221,3,243,8,437,7,105,18,6,9,437,6,91,9,131,3,96,2,43,0,0,6,402,3,153,0,0,0,14,0,5,33,1159,2,43
171377,ORABT-1007,ORABT9007,ORABT-1007,Jackson,OR,42.9086,-122.491,6/17/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,357,300,0,41,482,2.969132833,0.910033445,0.799535536,30,418,Ephemerellidae,169,Drunella doddsii,101,2.12,23,285,0,0,47,6,57,7,141,2,12,7,177,12,74,22,9,10,285,9,66,11,66,4,11,2,4,1,4,5,36,3,27,0,0,0,0,0,0,40,469,1,14
171378,ORASH-1001,ORASH1001,Ashland Creek,Jackson,OR,42.1178,-122.6952,7/1/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,75,663,300,2,43,1197,2.629103349,0.845507246,0.699006505,30,871,Peltoperlidae,389,Yoraperla,382,2.003333333,19,236,0,0,53,7,472,5,131,3,20,7,353,12,117,23,9,9,264,9,458,12,149,4,112,4,56,1,22,6,166,2,141,0,0,0,14,0,0,41,1170,2,27
171379,2011ORASH1002,ORASH1002,Ashland Creek,Jackson,OR,42.114083,-122.699473,7/1/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,50,643,300,4,35,1743,2.46220831,0.805172798,0.692536502,24,1362,Baetidae,686,Baetis,678,3.486666667,15,307,0,0,53,6,227,7,131,1,136,8,1065,4,96,17,8,12,1031,9,272,3,59,5,73,5,38,0,0,5,289,2,149,0,0,0,3,0,3,34,1724,1,19
171380,ORASH-1003,ORASH1003,Ashland Creek,Jackson,OR,42.1011,-122.7162,6/28/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,359,300,0,33,485,2.43503849,0.832084727,0.696420198,23,409,Peltoperlidae,181,Yoraperla,169,1.853333333,14,111,0,0,45,4,189,4,41,1,23,7,142,10,58,15,5,9,143,8,227,6,39,2,22,2,20,0,0,6,49,3,36,0,0,0,1,0,0,31,480,2,5
171381,2011ORASH1004,ORASH1004,Ashland Creek,Jackson,OR,42.098367,-122.718222,6/29/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,775,300,0,35,1047,2.816483534,0.914425864,0.792182224,24,514,Chironomidae,188,Oligochaeta,185,2.29,14,211,0,0,57,5,181,5,54,2,43,8,551,8,168,13,4,11,222,8,234,5,58,1,19,1,8,0,0,8,300,3,188,0,0,0,185,0,0,33,832,2,214
171382,ORASH-1006,ORASH1006,Ashland Creek,Jackson,OR,42.0981,-122.7059,6/27/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,62.5,670,300,7,39,1458,2.795440397,0.883946488,0.763038995,24,1152,Baetidae,424,Baetis,422,2.84,15,297,1,2,49,4,196,6,227,2,49,10,776,9,145,21,7,11,801,7,268,6,84,3,50,3,17,0,0,9,166,2,89,0,0,0,82,0,0,36,1367,2,91
171383,ORASH-1009,ORASH1009,Ashland Creek,Jackson,OR,42.1082,-122.746,6/30/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,497,300,0,39,672,2.721228371,0.877435897,0.742782198,28,495,Baetidae,191,Baetis,184,3.513333333,15,158,0,0,55,6,105,8,105,2,22,7,362,9,53,18,7,10,330,9,116,9,49,3,18,3,8,0,0,6,146,3,118,0,0,0,9,0,0,37,658,2,14
171384,ORBAK1001,ORBAK1001,RANCHERIE CREEK,Josephine,OR,42.25068818,-123.7969047,9/21/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,524,300,0,34,708,2.913378457,0.930301003,0.82617147,17,295,Chironomidae,136,Eubrianax edwardsii,80,3.616666667,11,197,1,20,71,6,84,3,97,1,7,7,226,9,127,13,9,6,97,5,95,6,103,7,214,4,68,1,3,7,155,3,136,0,0,0,3,0,0,33,686,1,20
171385,ORBAK1022,ORBAK1022,BAKER CREEK,Josephine,OR,42.32121,-123.7669,9/20/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,141,128,0,31,191,2.956952171,0.936761811,0.861084213,15,101,Perlidae,36,Calineuria californica,27,2.3359375,14,99,1,1,65,5,30,4,24,3,18,3,14,10,73,15,11,0,3,8,81,7,18,5,31,4,20,1,9,7,28,2,11,0,0,0,0,1,11,29,172,2,19
171386,2013ORBAK1027,ORBAK1027,STORE GULCH,Josephine,OR,42.2972366,-123.7524203,9/19/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,50,706,300,0,18,1908,1.351158334,0.526243032,0.467468702,8,473,Simuliidae,1297,Simulium,1297,5.156666667,2,68,0,0,81,1,76,4,100,2,1386,4,254,1,35,9,8,3,254,3,114,2,105,5,92,4,32,0,0,3,1338,2,38,0,0,0,0,1,3,16,1903,2,5
171387,2013ORBAK1031,ORBAK1031,RANCHERIE CREEK,Josephine,OR,42.29365168,-123.784742,9/19/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,454,300,0,30,614,2.115016877,0.760624303,0.621844792,12,365,Lepidostomatidae,251,Lepidostoma,251,2.713333333,6,295,0,5,78,2,255,6,66,2,68,8,112,5,74,13,10,7,69,2,24,3,272,7,64,5,24,0,0,7,135,3,74,0,0,0,0,2,4,27,570,3,43
171388,2013ORBAK1034,ORBAK1034,WEST FORK ILLINOIS RIVER,Josephine,OR,42.29389531,-123.7925328,9/22/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,142,129,0,27,192,2.382502857,0.843507752,0.722882519,11,91,Chironomidae,54,Baetis,49,4.348837209,4,26,1,3,75,1,4,3,19,1,8,9,116,7,20,11,6,6,66,2,15,3,9,5,26,3,12,0,0,10,72,3,54,0,0,0,0,0,0,26,189,1,3
171389,2011ORBAR1001,ORBAR1001,Rogue River/Barr Creek,Jackson,OR,42.799224,-122.512578,6/14/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,42,38,0,18,57,2.615392892,0.924608819,0.904863841,14,50,Baetidae,15,Baetis,12,2.131578947,6,16,0,0,48,3,9,4,15,0,0,3,20,3,8,9,5,6,28,5,12,3,9,3,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,17,55,1,1
171390,2011ORBAR1013,ORBAR1013,Rogue River/Barr Creek,Jackson,OR,42.816323,-122.364495,6/16/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,325,297,0,26,439,2.617703867,0.902516153,0.803445765,15,230,Chironomidae,103,Orthocladiinae,73,2.545454545,10,130,0,0,65,4,82,1,4,2,35,4,128,9,141,5,2,2,16,6,141,7,73,0,0,0,0,0,0,8,138,4,103,0,0,0,20,0,0,23,368,2,69
171391,2011ORBAR1035,ORBAR1035,Rogue River/Barr Creek,Jackson,OR,42.80247,-122.502346,6/14/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,264,236,0,34,357,2.946704008,0.927984133,0.835621879,21,200,Chironomidae,84,Chironominae,42,3.38559322,13,111,0,0,57,4,19,5,22,1,3,6,176,12,72,17,7,6,101,8,62,7,36,3,43,2,42,1,1,7,96,3,84,0,0,0,3,0,0,32,341,2,16
171392,2011ORBAR1039,ORBAR1039,Rogue River/Barr Creek,Jackson,OR,42.768809,-122.533744,6/13/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,437,300,0,34,591,2.983536334,0.933377926,0.846066735,19,326,Chironomidae,169,Chironominae,91,3.243333333,12,214,0,0,60,6,81,3,39,2,53,5,242,9,95,13,6,6,120,7,142,6,64,5,31,4,18,0,0,8,214,3,169,0,0,0,0,0,0,32,570,1,19
171393,2011ORBAR1040,ORBAR1040,Rogue River/Barr Creek,Jackson,OR,42.799879,-122.494323,6/17/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,517,300,0,40,699,3.058459627,0.932909699,0.829102622,28,465,Baetidae,132,Baetis,85,3.07,18,264,1,3,57,8,72,5,39,2,9,7,377,10,86,20,7,7,282,8,76,13,107,3,89,2,54,0,0,6,115,3,101,0,0,0,5,0,0,37,669,2,30
171394,2011ORBAR1045,ORBAR1045,Rogue River/Barr Creek,Jackson,OR,42.808606,-122.39314,6/15/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,354,300,0,36,478,2.899089469,0.918929766,0.80900632,24,296,Peltoperlidae,86,Yoraperla,86,1.81,14,130,0,0,59,5,103,7,100,3,22,5,85,10,92,15,5,8,62,8,182,8,51,2,19,1,16,0,0,7,80,3,50,0,0,0,3,1,59,33,395,3,84
171395,2011ORBAR1040,ORBAR9040,Rogue River/Barr Creek,Jackson,OR,42.799879,-122.494323,6/18/2019,Targeted Riffle,Kick net,NULL,NULL,0.74,100,100,637,300,0,38,861,3.026988096,0.927513935,0.832141965,29,666,Baetidae,177,Baetis,136,2.63,16,332,0,0,54,8,124,6,59,4,27,7,418,7,99,19,8,9,391,9,157,11,119,4,95,2,47,0,0,3,64,2,58,0,0,0,3,0,0,36,824,2,36
